game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
ESPN,https://www.trueachievements.com/game/ESPN/achievements,xbox-one,0 / 0,0 / 0,2 / 9,Owned,,,27 mins,14 Sep 14,,14 Sep 14
Rayman Fiesta Run (WP),https://www.trueachievements.com/game/Rayman-Fiesta-Run/achievements,windows-phone,78 / 266,70 / 200,10 / 20,Owned,,,,12 Apr 14,,09 Sep 14
Titanfall,https://www.trueachievements.com/game/Titanfall/achievements,xbox-one,"931 / 2,950","605 / 1,200",22 / 47,Owned,,,37 hrs 28 mins,12 Mar 14,,13 Aug 14
Viva Piñata: Party Animals,https://www.trueachievements.com/game/Viva-Pinata-Party-Animals/achievements,xbox-360,"184 / 1,914","150 / 1,000",9 / 50,Owned,,,,18 Feb 14,,23 Jul 14
Doritos Crash Course GO (Windows),https://www.trueachievements.com/game/Doritos-Crash-Course-GO/achievements,windows,146 / 319,105 / 200,8 / 13,Owned,,,,04 Jul 13,,12 Jul 14
Gravity Guy (Windows),https://www.trueachievements.com/game/Gravity-Guy-Windows-8/achievements,windows,88 / 773,50 / 200,7 / 20,Owned,,,,10 Jul 13,,12 Jul 14
Halo: Spartan Assault (Windows),https://www.trueachievements.com/game/Halo-Spartan-Assault-Windows-8/achievements,windows,23 / 459,20 / 200,3 / 20,Owned,,,,21 Jul 13,,12 Jul 14
Cut the Rope: Experiments (WP),https://www.trueachievements.com/game/Cut-the-Rope-Experiments/achievements,windows-phone,206 / 234,180 / 200,15 / 17,Owned,,,,16 Nov 13,,10 Jul 14
Xbox Fitness,https://www.trueachievements.com/game/Xbox-Fitness/achievements,xbox-one,"81 / 3,964","75 / 1,000",3 / 21,Owned,,,3 mins,03 Jul 14,,03 Jul 14
The Gunstringer: Dead Man Running (Windows),https://www.trueachievements.com/game/Gunstringer-Dead-Man-Running/achievements,windows,10 / 663,10 / 200,1 / 20,Owned,,,,24 Jan 14,,03 Jul 14
Shark Dash (Windows),https://www.trueachievements.com/game/Shark-Dash/achievements,windows,163 / 232,145 / 200,16 / 20,Owned,,,,07 Jul 13,,24 Jun 14
Halo: Reach,https://www.trueachievements.com/game/Halo-Reach/achievements,xbox-360,"731 / 3,186","430 / 1,637",24 / 65,Owned,,,,19 Feb 12,,22 Jun 14
Forza Motorsport 5,https://www.trueachievements.com/game/Forza-Motorsport-5/achievements,xbox-one,"21 / 4,355","20 / 1,000",4 / 78,Owned,,,2 hrs 12 mins,10 Feb 14,,14 Jun 14
Fruit Ninja (Windows),https://www.trueachievements.com/game/Fruit-Ninja-Windows-8/achievements,windows,88 / 269,75 / 200,10 / 20,Owned,,,,29 Apr 14,,14 May 14
South Park: The Stick of Truth (Xbox 360),https://www.trueachievements.com/game/South-Park-The-Stick-of-Truth/achievements,xbox-360,"309 / 1,781","240 / 1,000",15 / 50,Owned,,,,28 Apr 14,,01 May 14
Hexic (WP),https://www.trueachievements.com/game/Hexic-Windows-Phone/achievements,windows-phone,10 / 488,10 / 200,1 / 15,Owned,,,,05 Apr 14,,05 Apr 14
A World of Keflings (Windows),https://www.trueachievements.com/game/A-World-of-Keflings-Windows-8/achievements,windows,125 / 289,93 / 200,10 / 20,Owned,,,,07 Jul 13,,23 Mar 14
