game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Battlefield V,https://www.trueachievements.com/game/Battlefield-V/achievements,xbox-one,"855 / 2,709","385 / 1,000",10 / 21,Owned,Playing now,,15 hrs 56 mins,17 Nov 20,,28 Nov 20
Batman: Arkham Knight,https://www.trueachievements.com/game/Batman-Arkham-Knight/achievements,xbox-one,"91 / 1,892","80 / 1,000",6 / 69,Owned,Playing now,,3 hrs 51 mins,10 Sep 20,,05 Nov 20
Quantum Break,https://www.trueachievements.com/game/Quantum-Break/achievements,xbox-one,"174 / 1,593","155 / 1,000",7 / 42,Owned,Playing now,,2 hrs 48 mins,27 Oct 20,,27 Oct 20
Sniper Elite 4,https://www.trueachievements.com/game/Sniper-Elite-4/achievements,xbox-one,"149 / 3,826","100 / 1,000",9 / 50,Owned,,,13 hrs 29 mins,30 Apr 19,,19 Oct 20
Forza Motorsport 7,https://www.trueachievements.com/game/Forza-Motorsport-7/achievements,xbox-one,"41 / 3,559","35 / 1,000",5 / 62,Owned,Playing now,,2 hrs 43 mins,14 Oct 20,,14 Oct 20
Gears of War 2,https://www.trueachievements.com/game/Gears-of-War-2/achievements,xbox-360,"271 / 1,895","230 / 1,000",22 / 50,Owned,,,,19 Jan 20,,06 Oct 20
LEGO Star Wars III: The Clone Wars,https://www.trueachievements.com/game/LEGO-Star-Wars-3/achievements,xbox-360,"10 / 2,239","10 / 1,000",1 / 48,Owned,Playing now,,,06 Oct 20,,06 Oct 20
DOOM Eternal,https://www.trueachievements.com/game/Doom-Eternal/achievements,xbox-one,"75 / 2,280","73 / 1,000",3 / 33,Owned,Playing now,,,04 Oct 20,,05 Oct 20
Destiny 2,https://www.trueachievements.com/game/Destiny-2/achievements,xbox-one,"167 / 1,626","140 / 1,000",3 / 13,Owned,Playing now,,5 hrs 56 mins,23 Sep 20,,29 Sep 20
Forza Horizon 4,https://www.trueachievements.com/game/Forza-Horizon-4/achievements,xbox-one,"416 / 6,845","270 / 2,200",20 / 107,Owned,,,19 hrs 58 mins,03 May 19,,11 Sep 20
Warframe,https://www.trueachievements.com/game/Warframe/achievements,xbox-one,"20 / 2,359","20 / 1,000",1 / 39,Owned,Playing now,,,11 Aug 20,,11 Aug 20
ROBLOX,https://www.trueachievements.com/game/ROBLOX/achievements,xbox-one,"10 / 1,797","10 / 1,000",1 / 11,Owned,Playing now,,1 hr 15 mins,01 Aug 20,,01 Aug 20
Monster Hunter: World,https://www.trueachievements.com/game/Monster-Hunter-World/achievements,xbox-one,"5 / 4,868","5 / 1,000",1 / 49,Owned,Playing now,,1 hr 19 mins,23 Jul 20,,23 Jul 20
Payday 2: Crimewave Edition,https://www.trueachievements.com/game/Payday-2-Crimewave-Edition/achievements,xbox-one,"299 / 7,623","125 / 1,180",9 / 50,Owned,,,31 hrs 59 mins,10 Dec 19,,10 Jul 20
World War Z,https://www.trueachievements.com/game/World-War-Z/achievements,xbox-one,"1,088 / 4,341","500 / 1,000",19 / 35,Owned,,,78 hrs 49 mins,03 Dec 19,,21 Jun 20
World of Warships: Legends,https://www.trueachievements.com/game/World-of-Warships-Legends/achievements,xbox-one,"282 / 2,656","160 / 1,000",9 / 38,Owned,Playing now,,,18 Jun 20,,20 Jun 20
Tom Clancy's Rainbow Six Siege,https://www.trueachievements.com/game/Tom-Clancys-Rainbow-Six-Siege/achievements,xbox-one,"1,098 / 1,487","760 / 1,000",36 / 48,Owned,,,67 hrs 42 mins,04 Sep 19,,15 Jun 20
Minecraft Dungeons,https://www.trueachievements.com/game/Minecraft-Dungeons/achievements,xbox-one,"895 / 1,816","610 / 1,000",16 / 24,Owned,Playing now,,,27 May 20,,08 Jun 20
Gears 5,https://www.trueachievements.com/game/Gears-5/achievements,xbox-one,"471 / 6,720","270 / 1,290",26 / 100,Owned,,,,07 Sep 19,,25 May 20
Ace Combat 7: Skies Unknown,https://www.trueachievements.com/game/ACE-COMBAT-7-Skies-Unknown/achievements,xbox-one,"686 / 7,403","295 / 1,000",29 / 49,Owned,Playing now,,37 hrs 8 mins,09 Apr 20,,21 Apr 20
NieR: Automata BECOME AS GODS Edition,https://www.trueachievements.com/game/NieR-Automata/achievements,xbox-one,"131 / 2,236","105 / 1,000",7 / 48,Owned,Playing now,,6 hrs 36 mins,03 Apr 20,,07 Apr 20
Bleeding Edge,https://www.trueachievements.com/game/Bleeding-Edge/achievements,xbox-one,"1,152 / 2,204","600 / 1,000",8 / 10,Owned,Playing now,,,29 Mar 20,,07 Apr 20
Blair Witch,https://www.trueachievements.com/game/Blair-Witch/achievements,xbox-one,"68 / 4,147","60 / 1,000",4 / 25,Owned,Playing now,,,01 Apr 20,,01 Apr 20
Assassin's Creed Odyssey,https://www.trueachievements.com/game/Assassins-Creed-Odyssey/achievements,xbox-one,"10 / 1,617","10 / 1,000",1 / 50,Owned,Playing now,,3 hrs 53 mins,19 Mar 20,,19 Mar 20
Vigor,https://www.trueachievements.com/game/Vigor/achievements,xbox-one,"449 / 4,091","290 / 1,000",14 / 30,Owned,,,,31 Aug 19,,17 Mar 20
Far Cry 5,https://www.trueachievements.com/game/Far-Cry-5/achievements,xbox-one,"734 / 1,810","560 / 1,000",27 / 50,Owned,,,64 hrs 31 mins,05 May 19,,03 Mar 20
Final Fantasy XV,https://www.trueachievements.com/game/Final-Fantasy-XV/achievements,xbox-one,"108 / 1,821","100 / 1,000",10 / 50,Owned,Playing now,,2 hrs 16 mins,08 Feb 20,,14 Feb 20
Sea of Thieves,https://www.trueachievements.com/game/Sea-of-Thieves/achievements,xbox-one,"76 / 6,578","65 / 1,000",6 / 60,Owned,Playing now,,,16 Jan 20,,16 Jan 20
Ori and the Blind Forest: Definitive Edition,https://www.trueachievements.com/game/Ori-and-the-Blind-Forest-Definitive-Edition/achievements,xbox-one,"122 / 4,137","100 / 1,250",8 / 57,Owned,,,4 hrs 54 mins,05 Jan 20,,06 Jan 20
HITMAN,https://www.trueachievements.com/game/HITMAN/achievements,xbox-one,"260 / 1,061",180 / 450,10 / 24,Owned,,,7 hrs 3 mins,05 Nov 18,,21 Sep 19
Halo 5: Guardians,https://www.trueachievements.com/game/Halo-5-Guardians/achievements,xbox-one,"1,321 / 3,252","665 / 1,250",41 / 73,Owned,,,198 hrs 6 mins,25 Jul 18,,21 Sep 19
