game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Assassin's Creed III Remastered,https://www.trueachievements.com/game/Assassins-Creed-III-Remastered/achievements,xbox-one,"3,650 / 5,364","1,350 / 2,000",50 / 84,Owned,,,,26 May 19,,17 Sep 20
Sea of Thieves,https://www.trueachievements.com/game/Sea-of-Thieves/achievements,xbox-one,"584 / 15,890","280 / 2,000",30 / 103,Owned,,,,26 Aug 19,,12 Sep 20
Metal Gear Solid V: The Phantom Pain,https://www.trueachievements.com/game/Metal-Gear-Solid-V-The-Phantom-Pain/achievements,xbox-one,"1,441 / 3,508","620 / 1,000",32 / 42,Owned,,,,12 Mar 18,,12 Sep 20
Marvel's Avengers,https://www.trueachievements.com/game/Marvels-Avengers/achievements,xbox-one,"127 / 2,725","115 / 1,000",7 / 50,Owned,,,,07 Sep 20,,07 Sep 20
Watch_Dogs 2,https://www.trueachievements.com/game/Watch-Dogs-2/achievements,xbox-one,"2,365 / 2,364","1,210 / 1,210",54 / 54,Owned,,,,03 Apr 18,23 Aug 20,23 Aug 20
Fable Anniversary,https://www.trueachievements.com/game/Fable-Anniversary/achievements,xbox-360,"1,348 / 2,088","705 / 1,000",37 / 50,Owned,,,,18 Feb 18,,18 Aug 20
Divinity: Original Sin - Enhanced Edition,https://www.trueachievements.com/game/Divinity-Original-Sin-Enhanced-Edition/achievements,xbox-one,"2,435 / 3,177","785 / 1,000",39 / 54,Owned,,,,13 Jul 18,,29 Jul 20
NBA 2K20,https://www.trueachievements.com/game/NBA-2K20/achievements,xbox-one,"1,402 / 4,134","700 / 1,000",37 / 50,Owned,,,334 hrs 50 mins,17 Sep 19,,05 Jul 20
Life is Strange: Before The Storm,https://www.trueachievements.com/game/Life-Is-Strange-Before-The-Storm/achievements,xbox-one,44 / 336,40 / 300,4 / 11,Owned,,,2 hrs 0 mins,28 Jun 20,,28 Jun 20
Hitman HD Pack,https://www.trueachievements.com/game/Hitman-HD-Trilogy/achievements,xbox-360,"2,880 / 2,880","1,000 / 1,000",50 / 50,Owned,,,,14 Jun 20,27 Jun 20,26 Jun 20
Assassin's Creed Origins,https://www.trueachievements.com/game/Assassins-Creed-Origins/achievements,xbox-one,"2,467 / 2,467","1,500 / 1,500",67 / 67,Owned,,,127 hrs 0 mins,08 Nov 17,08 Jun 20,08 Jun 20
Hitman: Absolution HD,https://www.trueachievements.com/game/Hitman-Absolution-HD/achievements,xbox-one,"1,792 / 1,792","1,000 / 1,000",38 / 38,Owned,,,60 hrs 35 mins,27 May 20,02 Jun 20,02 Jun 20
Hitman: Blood Money HD,https://www.trueachievements.com/game/Hitman-Blood-Money-HD/achievements,xbox-one,"2,107 / 2,107","1,000 / 1,000",24 / 24,Owned,,,24 hrs 15 mins,26 May 20,27 May 20,27 May 20
Control,https://www.trueachievements.com/game/Control-Xbox-One/achievements,xbox-one,"125 / 1,836","105 / 1,000",7 / 46,Owned,,,4 hrs 20 mins,27 Dec 19,,24 May 20
Sleeping Dogs: Definitive Edition,https://www.trueachievements.com/game/Sleeping-Dogs-Definitive-Edition/achievements,xbox-one,"269 / 3,098","180 / 1,225",15 / 59,Owned,,,,19 May 20,,22 May 20
Elite: Dangerous,https://www.trueachievements.com/game/Elite-Dangerous/achievements,xbox-one,"3,006 / 26,438","990 / 3,700",67 / 220,Owned,,,153 hrs 57 mins,02 May 18,,07 May 20
