game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Cities: Skylines,https://www.trueachievements.com/game/Cities-Skylines/achievements,xbox-one,"139 / 5,395","90 / 1,050",9 / 41,Owned,,,20 hrs 27 mins,06 Mar 22,,16 Mar 22
Cyberpunk 2077,https://www.trueachievements.com/game/Cyberpunk-2077/achievements,xbox-one,"93 / 2,287","75 / 1,000",5 / 44,Owned,,,22 hrs 59 mins,20 Feb 22,,03 Mar 22
Assassin's Creed Valhalla,https://www.trueachievements.com/game/Assassins-Creed-Valhalla/achievements,xbox-one,"10 / 2,089","10 / 1,000",1 / 50,Owned,,,1 hr 42 mins,09 Feb 22,,09 Feb 22
F1 2021,https://www.trueachievements.com/game/F1-2021/achievements,xbox-one,"525 / 3,022","265 / 1,000",16 / 50,Owned,,,57 hrs 36 mins,15 Dec 21,,15 Jan 22
The Elder Scrolls V: Skyrim Special Edition,https://www.trueachievements.com/game/The-Elder-Scrolls-V-Skyrim-Special-Edition/achievements,xbox-one,"777 / 3,192","470 / 1,550",32 / 75,Owned,,,119 hrs 17 mins,30 Nov 21,,12 Jan 22
Forza Horizon 5,https://www.trueachievements.com/game/Forza-Horizon-5/achievements,xbox-one,"56 / 2,514","50 / 1,000",5 / 53,Owned,,,3 hrs 18 mins,09 Nov 21,,12 Dec 21
Call of Duty: Vanguard,https://www.trueachievements.com/game/Call-of-Duty-Vanguard/achievements,xbox-one,"330 / 2,551","225 / 1,000",7 / 44,Owned,,,30 hrs 21 mins,07 Nov 21,,21 Nov 21
Battlefield 2042,https://www.trueachievements.com/game/Battlefield-2042/achievements,xbox-series-x-s,"15 / 3,356","15 / 1,000",1 / 34,Owned,,,1 hr 46 mins,15 Nov 21,,15 Nov 21
Grand Theft Auto: San Andreas – The Definitive Edition,https://www.trueachievements.com/game/Grand-Theft-Auto-San-Andreas-The-Definitive-Edition/achievements,xbox-one,"10 / 4,355","10 / 1,000",1 / 34,Owned,,,38 mins,12 Nov 21,,12 Nov 21
Disneyland Adventures,https://www.trueachievements.com/game/Disneyland-Adventures-Xbox-One/achievements,xbox-one,"15 / 4,321","15 / 1,000",2 / 49,Owned,,,1 hr 57 mins,13 Oct 21,,13 Oct 21
Battlefield V,https://www.trueachievements.com/game/Battlefield-V/achievements,xbox-one,"606 / 2,709","345 / 1,000",11 / 21,Owned,,,87 hrs 1 min,29 Jan 21,,09 Oct 21
Enlisted,https://www.trueachievements.com/game/Enlisted/achievements,xbox-one,"432 / 5,899","250 / 1,000",5 / 13,Owned,,,14 hrs 50 mins,11 Apr 21,,27 Sep 21
Mafia II: Definitive Edition,https://www.trueachievements.com/game/Mafia-II-Definitive-Edition/achievements,xbox-one,"314 / 1,745","270 / 1,000",17 / 47,Owned,,,7 hrs 14 mins,11 Sep 21,,13 Sep 21
theHunter: Call of the Wild,https://www.trueachievements.com/game/theHunter-Call-of-the-Wild/achievements,xbox-one,"184 / 9,251","105 / 1,000",11 / 48,Owned,,,3 hrs 33 mins,06 Sep 21,,10 Sep 21
Twelve Minutes,https://www.trueachievements.com/game/12-Minutes/achievements,xbox-one,"1,526 / 1,684","920 / 1,000",11 / 12,Owned,,,8 hrs 19 mins,09 Sep 21,,10 Sep 21
Mafia: Definitive Edition,https://www.trueachievements.com/game/Mafia-Definitive-Edition/achievements,xbox-one,"523 / 2,134","450 / 1,000",28 / 43,Owned,,,12 hrs 15 mins,07 Sep 21,,09 Sep 21
F1 2020,https://www.trueachievements.com/game/F1-2020/achievements,xbox-one,"250 / 2,391","165 / 1,000",9 / 50,Owned,,,14 hrs 32 mins,13 Aug 21,,04 Sep 21
Fable Anniversary,https://www.trueachievements.com/game/Fable-Anniversary/achievements,xbox-360,"173 / 2,088","130 / 1,000",7 / 50,Owned,,,,13 Dec 20,,01 Sep 21
Fable II,https://www.trueachievements.com/game/Fable-2/achievements,xbox-360,"923 / 1,490","725 / 1,000",31 / 50,Owned,,,,02 May 12,,01 Sep 21
Ryse: Son of Rome,https://www.trueachievements.com/game/Ryse-Son-of-Rome/achievements,xbox-one,"36 / 1,998","35 / 1,000",4 / 58,Owned,,,,31 Aug 21,,31 Aug 21
Payday 2: Crimewave Edition,https://www.trueachievements.com/game/Payday-2-Crimewave-Edition/achievements,xbox-one,"15 / 6,736","15 / 1,000",1 / 42,Owned,,,53 mins,27 Aug 21,,27 Aug 21
Train Sim World 2,https://www.trueachievements.com/game/Train-Sim-World-2/achievements,xbox-one,"53 / 7,518","30 / 1,000",5 / 34,Owned,,,4 hrs 29 mins,24 Aug 21,,24 Aug 21
FIFA 21,https://www.trueachievements.com/game/FIFA-21/achievements,xbox-series-x-s,"210 / 3,690","120 / 1,000",2 / 36,Owned,,,42 hrs 33 mins,01 Jun 21,,10 Aug 21
Kingdom Come: Deliverance,https://www.trueachievements.com/game/Kingdom-Come-Deliverance/achievements,xbox-one,"355 / 4,606","180 / 1,000",10 / 49,Owned,,,35 hrs 22 mins,26 Jul 21,,04 Aug 21
Microsoft Flight Simulator,https://www.trueachievements.com/game/Microsoft-Flight-Simulator/achievements,xbox-series-x-s,"24 / 12,807","10 / 1,000",2 / 43,Owned,,,6 hrs 51 mins,27 Jul 21,,27 Jul 21
Tropico 6,https://www.trueachievements.com/game/Tropico-6-Xbox-One/achievements,xbox-one,"167 / 3,522","100 / 1,000",5 / 40,Owned,,,59 hrs 9 mins,13 Jul 21,,18 Jul 21
Fable III,https://www.trueachievements.com/game/Fable-3/achievements,xbox-360,"771 / 1,861","565 / 1,000",25 / 50,Owned,,,,09 May 12,,05 Jul 21
A Plague Tale: Innocence,https://www.trueachievements.com/game/A-Plague-Tale-Innocence/achievements,xbox-one,"55 / 1,873","45 / 1,000",3 / 35,Owned,,,2 hrs 41 mins,14 Jan 21,,05 Jul 21
Gang Beasts,https://www.trueachievements.com/game/Gang-Beasts/achievements,xbox-one,"27 / 1,971","25 / 1,000",1 / 19,Owned,,,7 mins,03 Jul 21,,03 Jul 21
Wolfenstein II: The New Colossus,https://www.trueachievements.com/game/Wolfenstein-II-The-New-Colossus/achievements,xbox-one,"500 / 4,025","320 / 1,000",22 / 50,Owned,,,,16 Jun 21,,30 Jun 21
Green Hell,https://www.trueachievements.com/game/Green-Hell/achievements,xbox-one,"291 / 4,885","195 / 1,000",13 / 40,Owned,,,20 hrs 15 mins,19 Jun 21,,29 Jun 21
Wolfenstein: The New Order,https://www.trueachievements.com/game/Wolfenstein-The-New-Order/achievements,xbox-one,"549 / 1,948","400 / 1,000",19 / 50,Owned,,,,14 Mar 21,,24 Jun 21
Destroy All Humans!,https://www.trueachievements.com/game/Destroy-All-Humans/achievements,xbox-one,"112 / 2,435","90 / 1,000",6 / 40,Owned,,,51 mins,15 Jun 21,,16 Jun 21
Subnautica,https://www.trueachievements.com/game/Subnautica/achievements,xbox-one,"25 / 1,910","25 / 1,000",1 / 17,Owned,,,19 mins,03 Jun 21,,03 Jun 21
ARK: Survival Evolved,https://www.trueachievements.com/game/ARK-Survival-Evolved/achievements,xbox-one,"872 / 3,455","470 / 1,500",11 / 33,Owned,,,290 hrs 10 mins,07 Dec 20,,30 May 21
Maneater,https://www.trueachievements.com/game/Maneater/achievements,xbox-one,"62 / 1,913","60 / 1,000",3 / 32,Owned,,,31 mins,25 May 21,,25 May 21
SnowRunner,https://www.trueachievements.com/game/SnowRunner/achievements,xbox-one,"112 / 4,575","80 / 1,000",4 / 37,Owned,,,8 hrs 20 mins,19 May 21,,24 May 21
